DH_CARGA,SITUACAO,JORNADA,ESCOLARIDADE_ITEM,ESCOLARIDADE,DESCR_CARGO,GRUPO_CARGO,TIPO_CARGO,LOTACAO,LOTACAO_DESCR,REGIME_JUR,NUM_SERVIDORES
2018-12-11 19:33:05.023159,Ativo,40h,7,2 Grau Incompleto,Operador de Máquinas Agrícolas                              ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Auxiliar de Laboratório                                     ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Auxiliar de Laboratório                                     ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Auxiliar de Mecânica                                        ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Auxiliar de Nutrição e Dietética                            ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Auxiliar de Nutrição e Dietética                            ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Auxiliar de Saúde                                           ,Classe C (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico de Tecnologia da Informação                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,3,1 Grau Incompleto até 4 Série Incompleta,Pintor-Área                                                 ,Classe B (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Programador de Rádio e Televisão                            ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Programador de Rádio e Televisão                            ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Programador Visual                                          ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Programador Visual                                          ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,PROCURADOR FEDERAL                                          ,TEC/ADM - IFE (NS) - PUCRCE,Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Químico                                                     ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Recepcionista                                               ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Eletrotécnica                                    ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Enfermagem                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Recreacionista                                              ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Relações Públicas                                           ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Relações Públicas                                           ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Relações Públicas                                           ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Revisor de Textos                                           ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,4,1 Grau Incompleto até 4 Série Completa,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,5,1 Grau Incompleto 5 Série a 8 Incompleto,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,8
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,7,2 Grau Incompleto,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,13
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,5
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,AUDITORIA,AUDITORIA INTERNA DA UFSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CACHOEIRA,CAMPUS DA UFSM EM CACHOEIRA DO SUL,Regime Jurídico Único,8
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CACHOEIRA,CAMPUS DA UFSM EM CACHOEIRA DO SUL,Regime Jurídico Único,63
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR TITULAR-LIVRE - MAGIST SUPERIOR                   ,Professor Ensino Superior,Docente,CACHOEIRA,CAMPUS DA UFSM EM CACHOEIRA DO SUL,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Exercício Provisório,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - VISITANTE                   ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Substitutos e  Visitantes,3
2018-12-11 19:33:05.023159,Ativo,DE,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Exercício Provisório,DE,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,12,Especialização,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,10
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,94
2018-12-11 19:33:05.023159,Ativo,DE,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,33
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - VISITANTE                   ,Professor Ensino Superior,Docente,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,DE,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,DE,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,17
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,"PROFESSOR ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO              ",Magistério do Ensino Básico Técnico e Tecnológico,Docente,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - VISITANTE                   ,Professor Ensino Superior,Docente,CT,CENTRO DE TECNOLOGIA,Substitutos e  Visitantes,4
2018-12-11 19:33:05.023159,Ativo,DE,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,16
2018-12-11 19:33:05.023159,Ativo,DE,10,Sup. Compl. ou Habilitação Legal Eq.,"PROFESSOR ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO              ",Magistério do Ensino Básico Técnico e Tecnológico,Docente,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,12,Especialização,"PROFESSOR ENSINO BÁSICO, TÉCNICO E TECNOLÓGICO              ",Magistério do Ensino Básico Técnico e Tecnológico,Docente,CTISM,COLÉGIO TÉCNICO INDUSTRIAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,24h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Radiologia                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCNE,CENTRO DE CIÊNCIAS NATURAIS E EXATAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,24h,8,2 Grau Completo ou Técnico,Técnico em Radiologia                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,24h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Radiologia                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,24h,12,Especialização,Técnico em Radiologia                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,24h,13,Mestrado,Técnico em Radiologia                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CE,CENTRO DE EDUCAÇÃO,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,20h,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CAL,CENTRO DE ARTES E LETRAS,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCR,CENTRO DE CIÊNCIAS RURAIS,Substitutos e  Visitantes,3
2018-12-11 19:33:05.023159,Ativo,20h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCR,CENTRO DE CIÊNCIAS RURAIS,Substitutos e  Visitantes,2
2018-12-11 19:33:05.023159,Ativo,20h,12,Especialização,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,20h,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,10
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Contador                                                    ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Economista                                                  ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Marceneiro                                                  ,Classe B (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CACHOEIRA,CAMPUS DA UFSM EM CACHOEIRA DO SUL,Substitutos e  Visitantes,13
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CACHOEIRA,CAMPUS DA UFSM EM CACHOEIRA DO SUL,Substitutos e  Visitantes,4
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,1
